tiktok_handle,display_name,party_name,storkreds,account_type,video_id,upload_dato,beskrivelse,visninger,likes,kommentarer,shares,gemmer,video_url
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7563959802439830786,2025-10-22,Vi kan godt. ,58900,2828,29,111,161,https://www.tiktok.com/@liberalalliance_/video/7563959802439830786
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7620200440898309379,2026-03-22,Ikke flere lappeløsninger.  Lad os forbedre danskernes hverdagsøkonomi permanent!,24500,1845,18,12,49,https://www.tiktok.com/@liberalalliance_/video/7620200440898309379
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7619646684171291907,2026-03-21,Stem for mere frihed i hverdagen for dig og din familie på tirsdag.,19100,800,14,26,40,https://www.tiktok.com/@liberalalliance_/video/7619646684171291907
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7617107837801483542,2026-03-14,"En statsminister, du kan regne med?",202700,11800,120,1425,1066,https://www.tiktok.com/@liberalalliance_/video/7617107837801483542
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7616801998310051094,2026-03-13,"I morgen går det løs på Twitch og TikTok, når Alex holder sit ""Valgthon"", hvor han livestreamer i flere timer! Vi starter kl. 12. Følg med på Twitch: Alex_Vanopslagh91.",388400,22400,146,3055,1202,https://www.tiktok.com/@liberalalliance_/video/7616801998310051094
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7615923716270214422,2026-03-11,Drop nu jeres offergørende menneskesyn og “gaver” - og lad danskerne beholde flere af deres egne penge.,55800,1485,21,26,56,https://www.tiktok.com/@liberalalliance_/video/7615923716270214422
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7615883765642005782,2026-03-11,Ud med magtfuldkommenheden! Link i bio 🔗,81400,4110,70,148,261,https://www.tiktok.com/@liberalalliance_/video/7615883765642005782
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7615549406703602966,2026-03-10,Den her er til kenderne.,176300,16200,194,3954,997,https://www.tiktok.com/@liberalalliance_/video/7615549406703602966
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7615338762729491734,2026-03-09,Stem LA 😊,38300,1712,47,33,37,https://www.tiktok.com/@liberalalliance_/video/7615338762729491734
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7615284964363357462,2026-03-09,Giv pengene tilbage til danskerne!,51800,2494,43,79,103,https://www.tiktok.com/@liberalalliance_/video/7615284964363357462
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7615246238665002262,2026-03-09,🤷🤷 #fyp #foryou #liberalalliance ,200500,12800,119,3147,713,https://www.tiktok.com/@liberalalliance_/video/7615246238665002262
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7614539453482274070,2026-03-07,Tid til en frisk start 🇩🇰,384100,28900,173,3394,2759,https://www.tiktok.com/@liberalalliance_/video/7614539453482274070
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7614126890831465750,2026-03-06,Lad os så få den friske start!,168300,13800,159,295,589,https://www.tiktok.com/@liberalalliance_/video/7614126890831465750
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7613680273254780182,2026-03-05,"Har du altid drømt om at få mig på besøg? Det kan jeg da ved Gud godt forstå, at du ikke har! Men hvis du har, så er det nu, du har chancen. Meld dig ind i Liberal Alliance for bare 200 kroner i et helt år. Link i bio🔗 Konkurrencen løber fra i dag og",69000,3957,85,307,242,https://www.tiktok.com/@liberalalliance_/video/7613680273254780182
liberalalliance_,Liberal Alliance,Liberal Alliance,Landsplan,parti_national,7613652107882695958,2026-03-05,Danmark har brug for en frisk start 🇩🇰,111900,6001,57,304,330,https://www.tiktok.com/@liberalalliance_/video/7613652107882695958
