run_id,tiktok_handle,display_name,party_name,storkreds,account_type,video_id,upload_dato,beskrivelse,visninger,likes,kommentarer,shares,gemmer,video_url
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7613437840290090262,2026-03-04,"Alle skal være lige for loven, uanset deres forældres baggrund✊ Derfor stiller jeg op til Folketinget, for at sætte en streg i sandet overfor DF’s fremmedhad. #politik #dkpol ",187600,16300,287,612,704,https://www.tiktok.com/@mariageorgisloth/video/7613437840290090262
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7620791130489195798,2026-03-24,Du kan stemme på mig i hele Københavns Storkreds! #politik #dkpol ,4708,264,2,3,5,https://www.tiktok.com/@mariageorgisloth/video/7620791130489195798
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7620686994607213846,2026-03-24,Husk at stemme med livmoderen i dag✊ Jeg stiller op fordi vi fortjener bedre løsninger for kvinders sundhed!🩺 #politik #dkpol #ligestilling #sundhed #kvinder ,44600,3366,14,267,199,https://www.tiktok.com/@mariageorgisloth/video/7620686994607213846
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7620452928607833366,2026-03-23,"Har du nogen spørgsmål, du gerne vil have svar på, inden du sætter dit kryds i morgen? Skriv mig en DM, så svarer jeg!😄 #politik #dkpol ",1256,65,3,0,4,https://www.tiktok.com/@mariageorgisloth/video/7620452928607833366
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7620337970511498518,2026-03-23,Drømmer om at kæmpe for bedre kvindesundhed fra Christiansborg✊🩺❤️‍🩹 #politik #dkpol #ligestilling #sundhed #kvinder ,1594,188,0,2,7,https://www.tiktok.com/@mariageorgisloth/video/7620337970511498518
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7620099121533242646,2026-03-22,Genindfør det 6. SU-år og invester i vores uddannelser!✊ #politik #dkpol #uddannelse ,2375,171,2,1,14,https://www.tiktok.com/@mariageorgisloth/video/7620099121533242646
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7619750780492385538,2026-03-21,Det er tid til ægte klimahandling!✊🌍🌱 #politik #dkpol #klima ,1640,127,3,1,5,https://www.tiktok.com/@mariageorgisloth/video/7619750780492385538
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7619334611474205974,2026-03-20,"Bevar musikvidenskab!✊  Danmark bliver fattigere, når vi skærer i musik, kunst og kultur. Derfor skal vi løfte humaniora med 100 mio om året! Tak for en fantastisk demo til musikvidenskab på KU!💪🎶  Tak fordi jeg måtte få ordet og tak fordi I kæmper! ",1386,92,3,0,3,https://www.tiktok.com/@mariageorgisloth/video/7619334611474205974
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7619218138432933142,2026-03-20,Fra i dag laver vi overtræk på klimakontoen i Danmark resten af året. Det skal vi gøre bedre! #politik #dkpol #klima #overshootday ,3014,217,17,4,5,https://www.tiktok.com/@mariageorgisloth/video/7619218138432933142
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7618915712668585238,2026-03-19,Vi er nødt til at sætte foden ned overfor det umenneskelige skred i udlændingepolitikken! #politik #dkpol ,37700,3378,45,933,303,https://www.tiktok.com/@mariageorgisloth/video/7618915712668585238
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7618339661701958934,2026-03-17,Kom med til fredagsbar om kvindesundhed d. 20. marts og vær med til at sætte fokus på kvinders sundhed i valgkampen!✊ Der er link til tilmelding i min bio💖 #sundhed #ligestilling #kvinder #politik #dkpol @Sigrid Friis ,1066,82,1,5,4,https://www.tiktok.com/@mariageorgisloth/video/7618339661701958934
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7618325556643319062,2026-03-17,Sæt kryds ved mig d. 24. og få the best of both worlds💖,1111,59,1,2,2,https://www.tiktok.com/@mariageorgisloth/video/7618325556643319062
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7617872577859439894,2026-03-16,"Jeg er tilbage med part 5 af en skræmmende læseoplevelse. Det er så vigtigt at sige fra, når nogen vil opdele samfundet i første- og andenrangsborgere på den her måde😳 #politik #dkpol ",9975,864,8,56,71,https://www.tiktok.com/@mariageorgisloth/video/7617872577859439894
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7616725819200900375,2026-03-13,Nedskæringerne på musikvidenskab er et eksempel på alt hvad der er galt i dansk uddannelsespolitik! Jeg stiller op for at kæmpe for investeringer i uddannelse - på tværs af alle uddannelser✊ #politik #dkpol #uddannelse ,2288,114,4,4,7,https://www.tiktok.com/@mariageorgisloth/video/7616725819200900375
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7616650083714583830,2026-03-13,Stem for kvinders sundhed✊💅 #politik #dkpol #sundhed #ligestilling #feminisme ,1550,127,1,5,4,https://www.tiktok.com/@mariageorgisloth/video/7616650083714583830
20260330_193550_a14bfb,mariageorgisloth,Maria Georgi Sloth,Radikale Venstre,Københavns Storkreds,kandidat,7615727423677648150,2026-03-10,"‘Overrepræsentation’ retfærdiggør ikke kollektiv afstraffelse eller bedømmelse af hele befolkningsgrupper. Jeg stiller op til Folketinget for at kæmpe for, at ingen skal dømmes udelukkende på deres baggrund. #politik #dkpol ",39700,5097,30,338,423,https://www.tiktok.com/@mariageorgisloth/video/7615727423677648150
