nomination_label,nomination_url,polling_label,polling_url
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,"HF&VUC Nord, Godsbanen",https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/fb0b0e16-6791-4d3e-a156-013c368042e0
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Hals Skole,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/e9509c27-403b-4f2e-b518-c834b338ba32
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Løvvanghallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/c2666e1a-2d1d-42f5-bab5-87c80f74b0d0
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Multihallen Ved Vadumhallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/b0c5631d-b89e-447f-982a-8efb0edc337c
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,PFA Kollegiet i Nørresundby,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/9d8a5dea-7b94-470c-883a-420af4d98dcb
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Sulsted Skolehal,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/3b61414e-cbfa-4ff1-8f9c-5184a0abd978
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Ulstedhallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/7a9dbd57-d594-483a-9a59-bbc2a64fa1fe
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Vester Hassing Hallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/78c20f75-8d11-4544-82fc-98a0eee50e15
Aalborg Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec,Vodskov Kultur & Idrætscenter,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/6ee0a433-c27c-49dd-a3eb-35d5bd9080ec/polling-district/6a598a47-07c8-4e73-8683-d80a08d0ea8f
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Farstruphallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/a290985d-1b1e-41d9-bba1-5d2179c64801
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Ferslev Skolehal,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/19837e9c-aada-4611-9815-737dbc92809b
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Frejlev Skoles Idrætshal,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/1dd8bbb9-b14d-4865-a7d9-6d008694e614
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Hallen Ved Skalborggård,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/a5ce3eaf-3e17-40c1-8cad-780dcab07ae4
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Haraldslund,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/2abf05d0-06d2-4a32-a9a3-f42dbc0c2918
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Hasseris Gymnasium,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/ed6fa715-9833-45fb-88e0-3a393932a7a0
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Kfum - Hallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/0d74af94-f46d-48db-9f0d-96aa3ff9a065
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Nibe Hallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/04075bd7-9d29-4e39-92de-6c001c59bf1d
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Skipperens Idrætshus,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/6027ce23-af64-4e49-8152-4eabc6dda84d
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Svenstruphallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/be6db844-391c-4d63-abd1-d6978d27873c
Aalborg Vestkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0,Vesterkærets Skole,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/323f1d94-244a-402b-b154-751b37df23a0/polling-district/8ae63afa-9473-4efc-9a95-3824164003ac
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Aalborghus Gymnasium,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/1bcb472b-917b-482a-9418-fe5a25a0baf6
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Båndby - Hallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/ef36beeb-5d1d-4d2f-aeee-ac553152c0c2
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Gigantium,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/5a1cbf9b-ecc6-48f8-bca5-4b3114148a99
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Gistrup Skoles Idrætshal,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/610c58be-11b6-4109-9e7f-c51ec1125ad0
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Gug Skole,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/db68f698-eb8a-46f5-8aca-43cc794cc185
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Idrætscentret Kongerslev,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/140df0ca-3798-47e4-bd7c-b6d3e8b5e973
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Klaruphallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/91104929-95b7-4484-9480-28cd877faab8
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Mellervangskolens Idrætshal,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/1a719ee1-8192-4789-917c-4aaacd9ac4db
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Mou Hotel,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/9f7a9d0d-6795-4621-8d16-67dce1f4b343
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Nordkraft,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/35860d00-5f28-43f3-8c3d-db668a2e1a83
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Sønderbroskolen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/f8b1b6b4-0e0d-4ee3-b65a-3db9bd8e8708
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,"Tornhøjskolen, Hallen",https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/c56da935-76ad-4535-9e9a-66c2d92deac3
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Vejgaard Østre Skole,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/03322e91-af64-465d-b87d-8a10eecd5108
Aalborg Østkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629,Vejgaardhallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/bcb78384-2e7a-4daf-ac38-eae9adfef629/polling-district/cac7e39b-2331-4765-a998-abd4050e90f1
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,"Bjørnshøjcentret, Trige",https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/b9606239-ef97-4061-abf2-226e3d3e7bcc
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,"Folkesundhed Aarhus, Frydenlun",https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/07b9fbb1-e633-4cd5-bdcb-f177993eae75
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,"Gammelgårdskolen, Åbyhøj",https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/c15db84d-1643-4bf4-b7c3-a1897a4258dd
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,Hasle Skole,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/13936e42-f21f-4470-b781-76d261cff824
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,Hårup Hallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/825d8da4-f058-41f8-bc0d-2bce157c6eff
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,Katrinebjergskolen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/0ac34e86-595c-453a-a305-9ca64faa6eec
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,Lisbjergskolen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/00160ee5-61a2-482b-b8c6-7129ddc94702
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,Lystrup Hallen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/ca8b7c99-288c-4525-9470-7369f08332ed
Aarhus Nordkredsen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a,Møllevangskolen,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/abc6eeda-f9f3-4340-889b-465a8bd6a50a/polling-district/4812b09a-1c33-448c-bd85-ac1bcfc5683b
