row_type,party_name,party_order,party_votes,party_percentage,opstillingsform,nomination_label,polling_label,polling_url,election_id,nomination_district_id,polling_district_id,label,votes,percentage,error
party_list_votes,Det Konservative Folkeparti,2,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,28,,
party,Nye Borgerlige,3,51,"+51 +5,3%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Nye Borgerlige,3,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,11,,
party,Klaus Riskær Pedersen,4,6,"+6 +0,6%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Klaus Riskær Pedersen,4,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,6,,
party,SF - Socialistisk Folkeparti,5,47,"+17 +1,9%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,SF - Socialistisk Folkeparti,5,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,24,,
party,Liberal Alliance,6,17,"-43 -4,2%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Liberal Alliance,6,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,16,,
party,Kristendemokraterne,7,43,"+31 +3,2%",Prioriteret sideordnet,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Kristendemokraterne,7,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,32,,
party,Dansk Folkeparti,8,115,"-197 -19,1%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Dansk Folkeparti,8,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,31,,
party,Stram Kurs,9,22,"+22 +2,3%",Prioriteret sideordnet,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Stram Kurs,9,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,18,,
party,"Venstre, Danmarks Liberale Parti",10,248,"+21 +3,1%",Prioriteret sideordnet,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",10,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,133,,
party,Enhedslisten - De Rød-Grønne,11,41,"+6 +0,8%",Partiliste,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Enhedslisten - De Rød-Grønne,11,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,29,,
party,Alternativet,12,16,"-11 -1,0%",Prioriteret sideordnet,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party_list_votes,Alternativet,12,,,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,Partistemmer,8,,
party,Uden for parti,13,,- -,,Fredericiakredsen,Bredstrup-Pjedsted,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/dc903f09-61bc-4669-9bcd-3426ac18f4e9,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,dc903f09-61bc-4669-9bcd-3426ac18f4e9,,,,
party,Socialdemokratiet,0,341,"-2 -0,1%",Prioriteret sideordnet,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Radikale Venstre,1,77,"+41 +3,2%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Det Konservative Folkeparti,2,101,"+63 +4,8%",Prioriteret sideordnet,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Nye Borgerlige,3,47,"+47 +3,6%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Klaus Riskær Pedersen,4,15,"+15 +1,2%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,SF - Socialistisk Folkeparti,5,61,"+17 +1,3%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Liberal Alliance,6,24,"-56 -4,3%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Kristendemokraterne,7,12,"+6 +0,5%",Prioriteret sideordnet,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Dansk Folkeparti,8,151,"-213 -16,2%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Stram Kurs,9,18,"+18 +1,4%",Prioriteret sideordnet,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,"Venstre, Danmarks Liberale Parti",10,380,"+70 +5,5%",Prioriteret sideordnet,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Enhedslisten - De Rød-Grønne,11,52,"+9 +0,7%",Partiliste,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Alternativet,12,24,"-21 -1,6%",Prioriteret sideordnet,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Uden for parti,13,,- -,,Fredericiakredsen,Bøgeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/6109c78b-4f72-4512-8825-5130cf83dda1,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,6109c78b-4f72-4512-8825-5130cf83dda1,,,,
party,Socialdemokratiet,0,1758,"+87 +1,9%",Prioriteret sideordnet,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Socialdemokratiet,0,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,984,,
party,Radikale Venstre,1,356,"+175 +2,8%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Radikale Venstre,1,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,236,,
party,Det Konservative Folkeparti,2,444,"+266 +4,3%",Prioriteret sideordnet,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Det Konservative Folkeparti,2,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,307,,
party,Nye Borgerlige,3,193,"+193 +3,1%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Nye Borgerlige,3,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,52,,
party,Klaus Riskær Pedersen,4,59,"+59 +0,9%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Klaus Riskær Pedersen,4,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,49,,
party,SF - Socialistisk Folkeparti,5,317,"+154 +2,5%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,SF - Socialistisk Folkeparti,5,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,172,,
party,Liberal Alliance,6,137,"-362 -5,6%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Liberal Alliance,6,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,97,,
party,Kristendemokraterne,7,110,"+67 +1,1%",Prioriteret sideordnet,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Kristendemokraterne,7,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,68,,
party,Dansk Folkeparti,8,791,"-1.049 -16,0%",Prioriteret sideordnet med valg på personlige stemmer,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Dansk Folkeparti,8,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,260,,
party,Stram Kurs,9,89,"+89 +1,4%",Prioriteret sideordnet,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
party_list_votes,Stram Kurs,9,,,,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,Partistemmer,74,,
party,"Venstre, Danmarks Liberale Parti",10,1747,"+295 +5,2%",Prioriteret sideordnet,Fredericiakredsen,Erritsø,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/097cdc1d-d90b-4435-bba2-1b2639924b44/polling-district/5ae5440e-1da2-4d9a-8900-f9219413d229,847cec19-05ff-4eff-b433-f0e886b24b7d,097cdc1d-d90b-4435-bba2-1b2639924b44,5ae5440e-1da2-4d9a-8900-f9219413d229,,,,
