run_id,tiktok_handle,display_name,party_name,storkreds,account_type,video_id,upload_dato,beskrivelse,visninger,likes,kommentarer,shares,gemmer,video_url
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7620362770801888534,2026-03-23,Luk mig ud nu - ved at stemme mig ind 😉 #stemlaura #fyp ,2088,46,4,11,2,https://www.tiktok.com/@lauraholm02/video/7620362770801888534
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7620203133070822678,2026-03-22,"Over det hele, alle steder 😄 #fyp #stempålaura #nordjylland ",2248,71,1,5,0,https://www.tiktok.com/@lauraholm02/video/7620203133070822678
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7620032040292945174,2026-03-22,"“Laura, hvad har du på?”  Fart på… 😄 #fyp #nordjylland ",5287,137,2,28,2,https://www.tiktok.com/@lauraholm02/video/7620032040292945174
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7618827886388333827,2026-03-19,"Det er kun den ene, som ved noget om Nordjylland - just saying 😉 #stempersonligt #fyp ",1410,46,3,10,1,https://www.tiktok.com/@lauraholm02/video/7618827886388333827
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7618176879643610390,2026-03-17,"“Det kan godt være, jeg burde gå på kur - men jeg er i det mindste aldrig sur” 😉💕 #fyp #stempersonligt #nordjylland ",2931,99,3,22,2,https://www.tiktok.com/@lauraholm02/video/7618176879643610390
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7617143327586110742,2026-03-14,💗 #stempersonligt #nordjylland ,4382,101,2,8,2,https://www.tiktok.com/@lauraholm02/video/7617143327586110742
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7616681083173686550,2026-03-13,Jeg byder på flere slags gummi denne morgen 😄 - et “sikkert” valg.  “Hvem skal du dog stemme på?  Selvfølgelig Laura H.”,214900,7463,214,3752,603,https://www.tiktok.com/@lauraholm02/video/7616681083173686550
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7616443189259472150,2026-03-12,“Trustpilot er ubarmhjertig” #fup #stemlaura,10700,284,2,29,13,https://www.tiktok.com/@lauraholm02/video/7616443189259472150
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7571965957745233174,2025-11-12,#fyp#mariagerfjord#stem #lauraholm ,8397,173,3,55,8,https://www.tiktok.com/@lauraholm02/video/7571965957745233174
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7566578303310515478,2025-10-29,#fyp#viral#kv25#stempersonligt#mariagerfjord ,15500,427,40,232,34,https://www.tiktok.com/@lauraholm02/video/7566578303310515478
20260403_130924_1bb33a,lauraholm02,Laura Holm,Det Konservative Folkeparti,Nordjyllands Storkreds,kandidat,7565242607828290838,2025-10-25,Tæt på flyvende i denne valgkamp 😄 ,6038,138,2,35,4,https://www.tiktok.com/@lauraholm02/video/7565242607828290838
