tiktok_handle,display_name,party_name,storkreds,account_type,video_id,upload_dato,beskrivelse,visninger,likes,kommentarer,shares,gemmer,video_url
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7613051610503187734,2026-03-03,Vi har også lidt svært ved at se det 🥰 #fyp #dsu #socialdemokratiet #unge #valg ,76600,5887,42,597,437,https://www.tiktok.com/@socialdemokratiskungdom/video/7613051610503187734
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7611144662992030998,2026-02-26,"Der er folketingsvalg - og vi kæmper for, at Mette og Socialdemokratiet genvinder magten! Vi ses derude ❤️‍🔥✨ #fyp #dsu #socialdemokratiet #valg #unge ",61100,1991,59,134,106,https://www.tiktok.com/@socialdemokratiskungdom/video/7611144662992030998
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7600863195972078870,2026-01-29,Vi har vundet skolevalget 2026!!!  Tusinde tak for alle jeres stemmer - fuck hvor er I vilde 💥💥 #fyp #skolevalg #unge #socialdemokratiet #dsu ,31200,800,60,376,42,https://www.tiktok.com/@socialdemokratiskungdom/video/7600863195972078870
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7620191034047286550,2026-03-22,DSU når det er bedst ❤️ #fyp #unge #valg #politiktok #socialdemokratiet ,887,49,0,1,1,https://www.tiktok.com/@socialdemokratiskungdom/video/7620191034047286550
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7620106459853999382,2026-03-22,8500 kr for et værelse… 💸 Det er allerede dyrt at bo i storbyen. Liberal Alliance vil gøre det endnu dyrere - og gå grådige udlejeres ærinde. Det er ikke rimeligt! #fyp #unge #bolig #valg #politiktok ,1568,75,3,1,0,https://www.tiktok.com/@socialdemokratiskungdom/video/7620106459853999382
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7620017778073947414,2026-03-22,Pest eller kolera? 🤭👀 #fyp #unge #valg #politiktok #dsu ,6935,220,2,7,5,https://www.tiktok.com/@socialdemokratiskungdom/video/7620017778073947414
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7619069173594885398,2026-03-19,Vi kan godt lide en statsminister der synes 🏳️‍🌈🏳️‍⚧️ er vigtigt ❤️ #fyp #unge #pride #lgbt #socialdemokratiet ,8574,391,9,21,12,https://www.tiktok.com/@socialdemokratiskungdom/video/7619069173594885398
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7618953013826309398,2026-03-19,"Scroll videre, hvis du er imod retfærdig pension 🤭 #fyp #unge #valg #dsu #socialdemokratiet ",1703,128,3,1,3,https://www.tiktok.com/@socialdemokratiskungdom/video/7618953013826309398
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7618607148569840899,2026-03-18,"Unge som starter tidligt på arbejdsmarkedet, skal også gå på pension tidligere 💪 #fyp #dsu #valg #socialdemokratiet #unge ",7086,254,25,4,13,https://www.tiktok.com/@socialdemokratiskungdom/video/7618607148569840899
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7616019463015501078,2026-03-11,Mette ❤️‍🔥💅 #fyp #dsu #mette #unge #leadership ,6970,219,27,25,11,https://www.tiktok.com/@socialdemokratiskungdom/video/7616019463015501078
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7615621984214404374,2026-03-10,Let her cook 🐐 #fyp #dsu #unge #mette #valg ,3548,306,23,5,15,https://www.tiktok.com/@socialdemokratiskungdom/video/7615621984214404374
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7615252505835883798,2026-03-09,Tidligt på arbejdsmarkedet = tidligere pension. Det er mest fair 💪 #fyp #dsu #socialdemokratiet #unge #pension ,2521,109,3,3,4,https://www.tiktok.com/@socialdemokratiskungdom/video/7615252505835883798
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7614814024512883990,2026-03-08,"Vi står bag de piger og kvinder, som bare gerne vil leve frit ✊ #fyp #dsu #socialdemokratiet #unge #kvinder ",2077,122,1,7,3,https://www.tiktok.com/@socialdemokratiskungdom/video/7614814024512883990
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7614065754484296982,2026-03-06,Ikke fuck med vores rene drikkevand 💦 #fyp #dsu #socialdemokratiet #unge #valg ,3601,250,2,15,14,https://www.tiktok.com/@socialdemokratiskungdom/video/7614065754484296982
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7611877733668277526,2026-02-28,Vi synes ikke valget er svært 🤭 #fyp #dsu #socialdemokratiet #mette #unge ,4404,169,24,6,5,https://www.tiktok.com/@socialdemokratiskungdom/video/7611877733668277526
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7611204013975194902,2026-02-26,"Vi ved godt, hvem vi vil give den sidste rose 🌹 Vi vælger Mette - gør du? 😍 #fyp #dsu #socialdemokratiet #valg #bachelorette ",8434,213,9,11,4,https://www.tiktok.com/@socialdemokratiskungdom/video/7611204013975194902
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7610797429419445526,2026-02-25,Hvis DSU var en ✨rich girl✨ så vil vi gerne: mere skat på de allerrigeste - i modsætning til Morten og Daddy 💅💸 #fyp #dsu #rich #penge #retfærdighed ,4046,98,25,4,6,https://www.tiktok.com/@socialdemokratiskungdom/video/7610797429419445526
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7610353079074049302,2026-02-24,Fire år siden Putins Rusland invaderede Ukraine. Vi står bag Ukraine hele vejen! 🇺🇦 #fyp #ukraine🇺🇦 #slavaukraine🇺🇦 #freedom #dsu ,1439,91,2,1,3,https://www.tiktok.com/@socialdemokratiskungdom/video/7610353079074049302
socialdemokratiskungdom,DSU,Socialdemokratiet,Landsplan,ungdomsorganisation,7600671336184270102,2026-01-29,Tag et smooth valg i dag 😎 Stem Socialdemokratiet til skolevalget ❤️‍🔥 #fyp #skolevalg #unge #socialdemokratiet #dsu ,5362,133,5,10,3,https://www.tiktok.com/@socialdemokratiskungdom/video/7600671336184270102
